id,task,word_id,word,nchar,start,end,duration,gap_before,gap_after,type
Q,2,16,anything,8,44415,45083,668,155,202,word
Q,2,17,with,4,45285,45502,217,202,193,word
Q,2,18,it.,3,45695,47860,2165,193,845,fullstop
Q,2,19,Put,3,48705,49166,461,845,335,word
Q,2,20,it,2,49501,50485,984,335,191,word
Q,2,24,a,1,51740,51740,0,799,216,word
Q,2,25,"sanwdwich,",10,51956,53370,1414,216,186,comma
Q,2,26,top,3,53556,53700,144,186,159,word
Q,2,27,your,4,53859,54123,264,159,197,word
Q,2,28,faovorite,9,54320,55525,1205,197,136,word
Q,2,29,pasta,5,55661,56044,383,136,216,word
Q,2,30,with,4,56260,56538,278,216,116,word
Q,2,31,"it,",3,56654,56966,312,116,448,comma
Q,2,32,or,2,57414,57489,75,448,1102,word
Q,2,33,even,4,58591,58894,303,1102,215,word
Q,2,34,eat,3,59109,59321,212,215,205,word
Q,2,35,it,2,59526,59633,107,205,335,word
Q,2,36,alone.,6,59968,61776,1808,335,4282,fullstop
Q,2,37,Who,3,66058,66310,252,4282,558,word
Q,2,38,wouldn't,8,66868,67884,1016,558,645,word
Q,2,39,want,4,68529,68814,285,645,195,word
Q,2,40,something,9,69009,69642,633,195,179,word
Q,2,41,like,4,69821,70086,265,179,175,word
Q,2,42,that,4,70261,70492,231,175,1211,word
Q,2,43,AADo,4,71703,73556,1853,1211,156,word
Q,2,44,you,3,73712,73824,112,156,185,word
Q,2,45,have,4,74009,74219,210,185,136,word
Q,2,46,more,4,74355,74587,232,136,265,word
Q,2,47,of,2,74852,74924,72,265,160,word
Q,2,48,a,1,75084,75084,0,160,242,word
Q,2,49,sweet,5,75326,76120,794,242,239,word
Q,2,50,tooth,5,76359,76833,474,239,1571,word
Q,2,51,They,4,78404,79019,615,1571,1150,word
Q,2,52,cheese,6,80169,80694,525,1150,156,word
Q,2,53,people,6,80850,81282,432,156,172,word
Q,2,54,have,4,81454,81750,296,172,466,word
Q,2,55,sweet,5,82216,82891,675,466,225,word
Q,2,56,cheese.,7,83116,83734,618,225,351,fullstop
Q,2,57,Do,2,84085,84205,120,351,168,word
Q,2,58,you,3,84373,84498,125,168,210,word
Q,2,59,like,4,84708,85040,332,210,229,word
Q,2,60,savory,6,85269,85971,702,229,1069,word
Q,2,61,They've,7,87040,88056,1016,1069,190,word
Q,2,62,got,3,88246,88427,181,190,172,word
Q,2,63,that,4,88599,88812,213,172,176,word
Q,2,64,too.,4,88988,89454,466,176,356,fullstop
Q,2,65,ADo,3,89810,90948,1138,356,207,word
Q,2,66,you,3,91155,91322,167,207,349,word
Q,2,67,like,4,91671,92065,394,349,163,word
Q,2,68,mold,4,92228,92535,307,163,843,word
Q,2,69,That,4,93378,93607,229,843,140,word
Q,2,70,is,2,93747,93814,67,140,257,word
Q,2,71,also,4,94071,94345,274,257,376,word
Q,2,72,an,2,94721,94800,79,376,294,word
Q,2,73,option.,7,95094,95937,843,294,240,fullstop
Q,2,74,It,2,96177,96292,115,240,108,word
Q,2,75,is,2,96400,96508,108,108,148,word
Q,2,76,truly,5,96656,96985,329,148,223,word
Q,2,77,the,3,97208,97361,153,223,880,word
Q,2,78,maruguable,10,98241,102120,3879,880,293,word
Q,2,79,ty,2,102413,103053,640,293,213,word
Q,2,80,the,3,103266,103382,116,213,220,word
Q,2,81,most,4,103602,103794,192,220,165,word
Q,2,82,universal,9,103959,104831,872,165,182,word
Q,2,83,cheese,6,105013,105573,560,182,6917,word
Q,2,84,piece,5,112490,113093,603,6917,275,word
Q,2,85,of,2,113368,113543,175,275,264,word
Q,2,86,food,4,113807,114153,346,264,769,word
Q,2,87,that,4,114922,115182,260,769,104,word
Q,2,88,it,2,115286,115456,170,104,428,word
Q,2,89,ought,5,115884,116265,381,428,140,word
Q,2,90,to,2,116405,116471,66,140,191,word
Q,2,91,be,2,116662,116719,57,191,254,word
Q,2,92,everybody's,11,116973,118060,1087,254,221,word
